"timeMillisSpent","score"
1325,"-97hard/-20228soft"
1731,"-96hard/-20224soft"
1914,"-94hard/-20554soft"
1972,"-92hard/-20592soft"
2026,"-91hard/-20605soft"
2207,"-90hard/-20918soft"
2231,"-89hard/-20914soft"
2285,"-88hard/-21252soft"
2311,"-85hard/-21574soft"
2345,"-85hard/-21573soft"
2501,"-82hard/-22050soft"
2523,"-81hard/-22483soft"
2548,"-79hard/-22491soft"
2560,"-78hard/-22502soft"
2571,"-76hard/-22507soft"
2613,"-76hard/-22497soft"
2791,"-75hard/-22837soft"
3267,"-74hard/-24114soft"
3453,"-73hard/-24078soft"
4796,"-73hard/-23256soft"
4839,"-72hard/-23261soft"
9556,"-71hard/-23945soft"
9576,"-71hard/-23930soft"
9593,"-70hard/-23906soft"
9618,"-70hard/-23903soft"
9914,"-69hard/-23944soft"
